M1,M2,M3,M4,time
0,0,0,18,242
0,0,0,22,243
0,0,0,25,244
0,0,0,25,245
0,0,0,1,246
0,0,0,3,247
0,0,0,5,248
0,0,0,5,249
0,0,0,8,250
0,0,0,11,251
0,0,0,13,252
0,0,0,16,253
0,0,0,25,254
0,0,0,28,255
0,0,0,0,256
0,0,0,4,257
0,0,0,7,258
0,0,0,7,259
0,0,0,8,260
0,0,0,11,261
0,0,0,13,262
0,0,0,13,263
0,0,0,15,264
0,0,0,18,265
0,0,0,1,266
0,0,0,4,267
0,0,0,13,268
0,0,0,16,269
0,0,0,20,270
0,0,0,23,271
0,0,0,26,272
0,0,0,27,273
0,0,0,28,274
0,0,0,31,275
0,0,0,0,276
0,0,0,0,277
0,0,0,2,278
0,0,0,5,279
0,0,0,8,280
0,0,0,11,281
0,0,0,16,282
0,0,0,19,283
0,0,0,28,284
0,0,0,30,285
0,0,0,2,286
0,0,0,3,287
0,0,0,3,288
0,0,0,6,289
0,0,0,9,290
0,0,0,9,291
0,0,0,10,292
0,0,0,13,293
0,0,0,16,294
0,0,0,19,295
0,0,0,2,296
0,0,0,7,297
0,0,0,10,298
0,0,0,19,299
0,0,0,22,300
0,0,4,26,301
0,0,6,30,302
0,0,12,34,303
0,0,19,42,304
0,0,25,50,305
0,0,6,4,306
0,0,10,8,307
0,0,18,17,308
0,0,24,26,309
0,0,31,31,310
0,0,37,37,311
0,0,44,43,312
0,0,52,50,313
0,0,56,54,314
0,0,64,61,315
0,0,6,6,316
0,0,13,11,317
0,0,15,15,318
0,0,26,23,319
0,0,31,30,320
0,0,38,35,321
0,0,42,39,322
0,0,52,47,323
0,0,57,53,324
0,0,65,58,325
0,0,6,4,326
0,0,12,12,327
0,0,20,18,328
0,0,25,24,329
0,0,33,28,330
0,0,40,36,331
0,0,48,44,332
0,0,51,48,333
0,0,62,52,334
0,0,0,0,335
0,0,8,8,336
0,0,13,13,337
0,0,21,17,338
0,0,27,25,339
0,0,34,32,340
0,0,40,38,341
0,0,47,42,342
0,0,55,51,343
0,0,59,59,344
0,0,1,1,345
0,0,8,5,346
0,0,15,11,347
0,0,18,20,348
0,0,29,25,349
0,0,33,29,350
0,0,41,35,351
0,0,46,43,352
0,0,54,48,353
0,0,60,53,354
0,0,0,3,355
0,0,7,9,356
0,0,14,16,357
0,0,21,21,358
0,0,25,26,359
0,0,35,35,360
0,0,41,41,361
0,0,48,46,362
0,0,52,51,363
0,0,62,59,364
0,0,1,3,365
0,0,9,8,366
0,0,15,14,367
0,0,22,22,368
0,0,30,28,369
0,0,34,33,370
0,0,43,40,371
0,0,50,47,372
0,0,57,52,373
0,0,60,57,374
0,0,4,4,375
0,0,10,12,376
0,0,17,18,377
0,0,22,23,378
0,0,30,27,379
0,0,37,36,380
0,0,43,43,381
0,0,50,48,382
0,0,57,52,383
0,0,64,60,384
0,0,0,3,385
0,0,10,8,386
0,0,16,12,387
0,0,23,21,388
0,0,27,26,389
0,0,37,32,390
0,0,42,36,391
0,0,50,45,392
0,0,56,52,393
0,0,62,57,394
0,0,3,3,395
0,0,9,12,396
0,0,17,17,397
0,0,24,22,398
0,0,32,26,399
0,0,34,35,400
0,1,46,43,401
4,8,53,49,402
12,18,59,57,403
20,28,71,63,404
4,9,7,5,405
12,20,12,13,406
19,26,23,21,407
25,40,32,25,408
37,52,41,33,409
45,58,48,43,410
52,70,56,48,411
61,78,67,54,412
70,84,75,65,413
77,99,81,69,414
9,6,8,4,415
18,13,16,14,416
26,26,25,18,417
34,34,34,23,418
42,41,42,34,419
49,54,54,38,420
57,62,60,44,421
64,69,67,57,422
70,82,77,62,423
80,89,87,67,424
9,7,8,11,425
16,19,18,15,426
23,28,26,20,427
32,40,36,32,428
39,51,43,36,429
49,58,50,41,430
56,69,61,54,431
65,81,71,58,432
74,86,77,65,433
83,96,88,77,434
9,11,8,4,435
17,19,17,8,436
25,32,24,20,437
35,42,32,25,438
41,49,44,31,439
48,59,52,42,440
59,68,60,46,441
70,74,71,50,442
75,86,80,62,443
0,1,2,1,444
8,7,9,7,445
13,22,17,19,446
22,30,29,23,447
29,37,37,29,448
34,51,44,41,449
42,59,55,45,450
52,67,64,51,451
59,79,73,63,452
70,89,81,68,453
2,2,0,0,454
7,15,12,13,455
16,24,21,16,456
23,32,27,21,457
28,42,39,32,458
38,53,47,36,459
48,61,57,43,460
55,72,65,54,461
64,82,73,59,462
73,90,85,66,463
0,3,4,4,464
11,12,10,8,465
19,20,20,14,466
23,33,29,24,467
32,43,38,28,468
41,54,47,37,469
48,67,55,47,470
59,73,67,52,471
67,82,74,60,472
77,94,81,68,473
4,3,3,2,474
13,12,12,9,475
21,24,21,19,476
29,31,30,25,477
40,42,38,31,478
45,52,50,37,479
53,60,56,44,480
61,72,63,51,481
68,81,74,60,482
78,88,84,66,483
6,8,6,4,484
10,18,16,13,485
22,25,24,19,486
29,38,35,25,487
36,47,42,35,488
45,55,49,41,489
53,68,59,47,490
58,77,69,58,491
67,83,77,63,492
76,96,87,70,493
4,5,6,8,494
15,13,16,13,495
25,27,23,22,496
30,35,30,32,497
39,42,40,37,498
47,57,50,45,499
49,66,57,56,500
59,74,68,61,501
67,88,76,68,502
73,96,87,80,503
6,8,6,2,504
14,19,16,12,505
23,26,24,22,506
35,39,33,30,507
42,49,44,39,508
53,55,52,44,509
65,68,63,52,510
70,79,73,64,511
81,88,84,69,512
87,97,91,79,513
6,5,5,8,514
16,16,16,16,515
23,23,24,29,516
34,29,33,33,517
43,43,44,42,518
50,51,54,52,519
63,62,64,57,520
73,71,72,67,521
82,78,82,73,522
91,88,90,81,523
5,7,9,11,524
12,13,20,18,525
20,29,30,28,526
28,38,39,38,527
39,47,48,45,528
47,62,57,55,529
57,68,65,60,530
67,81,78,67,531
75,91,89,80,532
83,98,98,87,533
10,15,8,11,534
17,24,17,19,535
26,36,27,27,536
38,48,35,38,537
47,54,47,42,538
56,66,58,52,539
66,75,70,62,540
75,82,78,71,541
85,96,88,83,542
0,2,0,0,543
12,11,8,8,544
19,26,20,22,545
26,32,30,29,546
35,42,41,38,547
44,51,51,44,548
53,59,59,52,549
62,71,68,63,550
71,81,77,69,551
83,93,88,81,552
0,4,2,0,553
8,10,13,8,554
16,22,23,20,555
25,28,32,25,556
34,36,40,35,557
42,47,49,42,558
50,56,61,50,559
60,66,69,61,560
70,77,80,68,561
76,83,90,76,562
3,1,5,2,563
10,11,13,8,564
18,20,22,18,565
25,31,33,25,566
31,39,41,32,567
43,52,53,42,568
55,61,63,48,569
65,68,74,57,570
72,80,82,68,571
83,90,90,76,572
3,7,4,6,573
14,20,12,10,574
23,26,23,18,575
34,40,34,29,576
43,48,45,37,577
49,55,54,48,578
57,67,63,53,579
65,76,72,61,580
72,86,80,74,581
84,99,93,82,582
2,4,6,6,583
14,15,18,12,584
23,24,28,21,585
33,32,36,32,586
44,44,45,38,587
56,54,54,50,588
63,63,66,57,589
71,74,76,65,590
79,80,86,78,591
91,93,96,86,592
7,5,8,5,593
14,13,16,10,594
24,25,25,17,595
31,34,37,25,596
39,44,45,31,597
45,55,55,40,598
56,61,65,49,599
68,75,75,56,600
78,82,86,64,601
86,91,96,69,602
6,4,7,6,603
12,11,17,14,604
23,22,27,23,605
33,29,38,33,606
39,37,47,39,607
50,47,56,46,608
59,54,67,55,609
69,62,77,65,610
79,67,87,70,611
89,79,98,78,612
5,7,7,9,613
14,13,17,17,614
24,28,26,25,615
35,35,36,31,616
44,43,47,43,617
55,53,58,50,618
63,59,68,56,619
72,69,79,69,620
78,75,89,75,621
87,87,100,83,622
9,8,8,7,623
17,14,18,17,624
29,26,29,25,625
36,35,39,31,626
50,44,50,42,627
59,52,60,48,628
67,58,71,56,629
79,72,80,64,630
90,81,92,73,631
101,92,101,81,632
10,8,11,7,633
20,14,19,18,634
32,26,31,24,635
38,35,39,33,636
50,45,52,40,637
57,50,60,48,638
70,58,72,53,639
80,67,80,63,640
87,73,92,72,641
0,2,0,0,642
8,8,11,9,643
19,16,20,16,644
26,25,31,25,645
35,32,41,32,646
44,43,52,39,647
52,49,62,45,648
60,57,73,50,649
67,72,83,62,650
78,79,94,69,651
4,1,0,1,652
11,8,11,5,653
20,17,21,14,654
28,26,29,22,655
38,32,40,28,656
46,42,49,39,657
52,50,60,47,658
60,58,70,55,659
71,66,81,63,660
82,72,90,70,661
1,1,2,2,662
8,9,10,9,663
18,21,22,17,664
27,29,30,23,665
36,35,42,33,666
43,52,51,37,667
53,59,63,45,668
65,67,72,51,669
74,74,84,61,670
83,81,92,67,671
2,2,4,4,672
11,8,13,13,673
20,18,25,20,674
29,25,34,28,675
38,33,46,36,676
49,44,54,42,677
63,52,66,49,678
70,62,74,61,679
83,68,86,66,680
96,76,93,72,681
2,2,8,5,682
16,10,16,11,683
27,24,27,18,684
37,31,35,25,685
49,40,46,33,686
59,52,54,37,687
68,59,65,48,688
77,69,74,53,689
86,74,85,59,690
96,83,95,71,691
9,7,7,4,692
19,14,16,13,693
27,24,26,21,694
42,31,35,31,695
50,39,45,37,696
58,48,55,46,697
67,54,65,54,698
75,62,74,60,699
90,71,84,70,700
97,83,95,77,701
7,6,8,7,702
16,12,17,15,703
24,24,27,24,704
35,32,36,31,705
43,43,46,37,706
54,51,56,48,707
63,58,66,54,708
71,68,75,63,709
79,78,85,72,710
87,86,94,80,711
7,6,10,6,712
16,13,19,16,713
28,24,30,25,714
37,32,38,31,715
47,41,48,40,716
60,47,58,46,717
68,56,68,54,718
81,68,78,59,719
88,76,88,68,720
96,89,97,76,721
11,6,10,8,722
24,14,19,18,723
33,22,29,27,724
43,30,39,38,725
56,41,49,46,726
70,49,57,53,727
76,57,68,57,728
86,63,76,67,729
96,71,86,76,730
107,80,95,82,731
9,6,9,8,732
17,16,20,14,733
28,27,29,23,734
39,34,40,29,735
50,46,50,38,736
60,51,60,43,737
73,62,69,53,738
84,74,79,59,739
93,80,90,66,740
1,0,1,0,741
11,6,11,7,742
19,14,20,14,743
29,26,30,20,744
40,32,39,28,745
53,39,50,34,746
62,46,58,43,747
73,56,68,47,748
83,64,77,57,749
93,71,87,62,750
0,1,2,3,751
8,9,12,10,752
17,18,21,15,753
25,29,32,26,754
33,36,41,32,755
46,46,52,41,756
59,54,62,47,757
67,63,71,53,758
76,67,82,58,759
86,76,91,69,760
3,3,2,1,761
14,11,11,10,762
23,21,20,16,763
37,28,31,23,764
45,36,39,30,765
54,45,50,34,766
62,53,59,45,767
71,63,69,50,768
83,70,77,59,769
92,81,88,67,770
3,4,2,2,771
16,12,13,9,772
27,23,21,19,773
38,29,31,23,774
46,40,41,32,775
55,47,51,38,776
64,53,60,45,777
75,62,69,51,778
84,70,79,58,779
92,80,88,67,780
6,5,3,4,781
16,11,13,12,782
23,20,23,21,783
33,29,33,29,784
42,39,43,34,785
53,49,52,43,786
61,55,63,49,787
72,68,72,58,788
84,75,82,67,789
92,85,92,72,790
6,5,4,4,791
18,11,14,9,792
27,22,23,19,793
39,29,32,24,794
47,38,43,31,795
56,47,53,36,796
63,54,63,45,797
74,63,72,49,798
82,72,82,60,799
89,84,90,65,800
4,8,3,5,801
9,14,12,14,802
11,18,17,17,803
15,18,23,20,804
15,18,25,24,805
15,18,27,25,806
15,18,33,28,807
15,18,37,32,808
15,18,38,36,809
15,18,41,40,810
0,0,4,2,811
0,0,8,5,812
0,0,10,7,813
0,0,10,9,814
0,0,12,9,815
0,0,18,12,816
0,0,22,15,817
0,0,24,15,818
0,0,26,17,819
0,0,28,19,820
0,0,4,3,821
0,0,8,5,822
0,0,10,7,823
0,0,10,10,824
0,0,12,11,825
0,0,16,15,826
0,0,20,18,827
0,0,22,18,828
0,0,24,20,829
0,0,26,23,830
0,0,3,0,831
0,0,8,1,832
0,0,9,4,833
0,0,10,8,834
0,0,11,10,835
0,0,16,15,836
0,0,20,18,837
0,0,23,23,838
0,0,24,27,839
0,0,0,0,840
0,0,3,0,841
0,0,6,2,842
0,0,9,5,843
0,0,10,7,844
0,0,11,8,845
0,0,14,11,846
0,0,18,14,847
0,0,23,17,848
0,0,23,21,849
0,0,0,1,850
0,0,2,2,851
0,0,6,5,852
0,0,8,9,853
0,0,10,9,854
0,0,10,11,855
0,0,14,13,856
0,0,18,20,857
0,0,22,21,858
0,0,22,24,859
0,0,1,1,860
0,0,3,4,861
0,0,7,9,862
0,0,9,12,863
0,0,11,13,864
0,0,11,16,865
0,0,15,19,866
0,0,19,19,867
0,0,23,21,868
0,0,23,24,869
0,0,2,0,870
0,0,4,1,871
0,0,8,4,872
0,0,10,8,873
0,0,12,10,874
0,0,12,16,875
0,0,16,19,876
0,0,20,20,877
0,0,24,23,878
0,0,24,26,879
0,0,2,0,880
0,0,5,2,881
0,0,8,7,882
0,0,11,7,883
0,0,13,8,884
0,0,13,11,885
0,0,15,15,886
0,0,20,17,887
0,0,23,23,888
0,0,25,26,889
0,0,2,0,890
0,0,4,2,891
0,0,7,5,892
0,0,11,6,893
0,0,13,8,894
0,0,13,10,895
0,0,15,12,896
0,0,21,12,897
0,0,24,15,898
0,0,26,18,899
0,0,2,2,900
0,0,7,5,901
0,0,14,10,902
0,0,18,16,903
0,0,26,21,904
0,0,34,29,905
0,0,38,32,906
0,0,49,37,907
0,0,53,43,908
0,0,61,49,909
0,0,8,4,910
0,0,16,9,911
0,0,22,18,912
0,0,27,22,913
0,0,36,26,914
0,0,44,34,915
0,0,48,38,916
0,0,59,44,917
0,0,64,50,918
0,0,71,58,919
0,0,9,2,920
0,0,15,7,921
0,0,23,16,922
0,0,29,20,923
0,0,37,24,924
0,0,45,31,925
0,0,49,36,926
0,0,59,41,927
0,0,65,46,928
0,0,71,53,929
0,0,10,2,930
0,0,16,7,931
0,0,24,18,932
0,0,29,21,933
0,0,37,26,934
0,0,45,33,935
0,0,49,38,936
0,0,59,42,937
0,0,65,48,938
0,0,0,0,939
0,0,10,4,940
0,0,16,8,941
0,0,24,18,942
0,0,30,20,943
0,0,38,26,944
0,0,46,34,945
0,0,50,41,946
0,0,60,45,947
0,0,66,50,948
0,0,0,0,949
0,0,10,4,950
0,0,16,8,951
0,0,24,16,952
0,0,30,20,953
0,0,38,26,954
0,0,46,30,955
0,0,50,38,956
0,0,60,40,957
0,0,66,45,958
0,0,0,1,959
0,0,8,4,960
0,0,14,9,961
0,0,23,19,962
0,0,30,24,963
0,0,37,29,964
0,0,46,34,965
0,0,50,42,966
0,0,60,45,967
0,0,66,50,968
0,0,0,4,969
0,0,10,7,970
0,0,15,12,971
0,0,23,19,972
0,0,30,25,973
0,0,38,29,974
0,0,45,36,975
0,0,50,43,976
0,0,59,47,977
0,0,67,51,978
0,0,1,5,979
0,0,13,8,980
0,0,17,14,981
0,0,25,20,982
0,0,33,28,983
0,0,41,30,984
0,0,47,35,985
0,0,52,44,986
0,0,60,47,987
0,0,68,52,988
0,0,1,5,989
0,0,13,10,990
0,0,17,15,991
0,0,25,20,992
0,0,33,28,993
0,0,41,32,994
0,0,47,36,995
0,0,53,46,996
0,0,61,49,997
0,0,69,55,998
0,0,2,5,999
0,0,14,12,1000
0,0,19,16,1001
0,0,26,25,1002
0,0,34,34,1003
0,0,44,40,1004
0,0,53,49,1005
0,0,62,55,1006
0,0,70,63,1007
0,0,79,72,1008
0,0,8,4,1009
0,0,15,13,1010
0,0,24,19,1011
0,0,32,26,1012
0,0,43,34,1013
0,0,53,39,1014
0,0,60,48,1015
0,0,70,57,1016
0,0,78,64,1017
0,0,88,72,1018
0,0,8,4,1019
0,0,14,11,1020
0,0,25,21,1021
0,0,33,29,1022
0,0,42,36,1023
0,0,50,41,1024
0,0,57,46,1025
0,0,67,54,1026
0,0,75,57,1027
0,0,84,65,1028
0,0,8,5,1029
0,0,15,12,1030
0,0,25,24,1031
0,0,34,28,1032
0,0,44,38,1033
0,0,52,48,1034
0,0,60,54,1035
0,0,72,61,1036
0,0,82,67,1037
0,0,1,0,1038
0,0,7,8,1039
0,0,15,14,1040
0,0,24,22,1041
0,0,34,30,1042
0,0,43,36,1043
0,0,49,46,1044
0,0,57,50,1045
0,0,67,56,1046
0,0,77,64,1047
0,0,2,2,1048
0,0,9,9,1049
0,0,17,14,1050
0,0,27,24,1051
0,0,36,33,1052
0,0,45,37,1053
0,0,53,48,1054
0,0,61,54,1055
0,0,73,60,1056
0,0,83,66,1057
0,0,4,0,1058
0,0,10,9,1059
0,0,18,16,1060
0,0,27,24,1061
0,0,37,35,1062
0,0,45,39,1063
0,0,53,47,1064
0,0,61,56,1065
0,0,73,63,1066
0,0,83,68,1067
0,0,6,2,1068
0,0,14,9,1069
0,0,22,19,1070
0,0,33,24,1071
0,0,43,32,1072
0,0,50,37,1073
0,0,60,45,1074
0,0,68,56,1075
0,0,80,62,1076
0,0,90,68,1077
0,0,5,2,1078
0,0,14,10,1079
0,0,22,20,1080
0,0,31,24,1081
0,0,41,33,1082
0,0,47,43,1083
0,0,56,49,1084
0,0,64,57,1085
0,0,75,61,1086
0,0,84,68,1087
0,0,6,5,1088
0,0,15,8,1089
0,0,23,19,1090
0,0,33,26,1091
0,0,41,32,1092
0,0,48,42,1093
0,0,60,46,1094
0,0,68,56,1095
0,0,79,66,1096
0,0,87,73,1097
0,0,3,6,1098
0,0,12,14,1099
0,0,20,22,1100
0,0,28,30,1101
0,0,38,35,1102
0,0,47,45,1103
0,0,56,54,1104
0,0,65,62,1105
0,0,74,71,1106
0,0,84,77,1107
0,0,8,7,1108
0,0,16,16,1109
0,0,25,24,1110
0,0,37,32,1111
0,0,45,37,1112
0,0,55,46,1113
0,0,64,52,1114
0,0,72,59,1115
0,0,81,64,1116
0,0,90,74,1117
0,0,7,5,1118
0,0,17,11,1119
0,0,26,19,1120
0,0,35,25,1121
0,0,46,33,1122
0,0,56,40,1123
0,0,66,48,1124
0,0,73,56,1125
0,0,81,62,1126
0,0,90,70,1127
0,0,10,6,1128
0,0,18,15,1129
0,0,28,23,1130
0,0,38,29,1131
0,0,46,38,1132
0,0,56,45,1133
0,0,66,53,1134
0,0,74,59,1135
0,0,82,68,1136
0,0,0,1,1137
0,0,10,7,1138
0,0,20,17,1139
0,0,28,25,1140
0,0,37,31,1141
0,0,48,38,1142
0,0,56,46,1143
0,0,66,55,1144
0,0,74,61,1145
0,0,81,69,1146
0,0,0,1,1147
0,0,10,8,1148
0,0,19,13,1149
0,0,30,19,1150
0,0,39,30,1151
0,0,47,36,1152
0,0,58,43,1153
0,0,67,51,1154
0,0,77,61,1155
0,0,84,68,1156
0,0,2,1,1157
0,0,11,11,1158
0,0,21,18,1159
0,0,29,24,1160
0,0,39,31,1161
0,0,49,39,1162
0,0,57,46,1163
0,0,67,52,1164
0,0,76,61,1165
0,0,84,67,1166
0,0,4,3,1167
0,0,14,11,1168
0,0,23,17,1169
0,0,34,25,1170
0,0,42,31,1171
0,0,51,37,1172
0,0,62,43,1173
0,0,69,52,1174
0,0,79,59,1175
0,0,88,65,1176
0,0,5,5,1177
0,0,13,11,1178
0,0,21,17,1179
0,0,30,23,1180
0,0,41,31,1181
0,0,49,40,1182
0,0,58,47,1183
0,0,70,55,1184
0,0,79,64,1185
0,0,89,72,1186
0,0,6,2,1187
0,0,14,10,1188
0,0,22,16,1189
0,0,32,22,1190
0,0,40,29,1191
0,0,51,37,1192
0,0,61,47,1193
0,0,70,55,1194
0,0,81,61,1195
0,0,90,70,1196
0,0,7,4,1197
0,0,15,14,1198
0,0,23,22,1199
0,0,32,31,1200
0,0,42,39,1201
0,0,52,45,1202
0,0,60,52,1203
0,0,71,57,1204
0,0,80,65,1205
0,0,89,70,1206
0,0,6,8,1207
0,0,15,14,1208
0,0,26,22,1209
0,0,35,27,1210
0,0,45,35,1211
0,0,55,40,1212
0,0,65,48,1213
0,0,73,53,1214
0,0,83,59,1215
0,0,91,67,1216
0,0,11,6,1217
0,0,18,18,1218
0,0,30,22,1219
0,0,37,29,1220
0,0,49,35,1221
0,0,56,41,1222
0,0,68,46,1223
0,0,75,55,1224
0,0,86,60,1225
0,0,95,68,1226
0,0,9,4,1227
0,0,19,10,1228
0,0,28,20,1229
0,0,39,26,1230
0,0,47,35,1231
0,0,58,40,1232
0,0,67,47,1233
0,0,76,52,1234
0,0,86,60,1235
0,0,0,0,1236
0,0,10,10,1237
0,0,18,16,1238
0,0,28,21,1239
0,0,37,28,1240
0,0,46,35,1241
0,0,56,42,1242
0,0,66,46,1243
0,0,76,55,1244
0,0,85,61,1245
0,0,3,1,1246
0,0,12,5,1247
0,0,23,14,1248
0,0,31,20,1249
0,0,41,26,1250
0,0,50,33,1251
0,0,60,37,1252
0,0,70,45,1253
0,0,80,50,1254
0,0,88,59,1255
0,0,3,3,1256
0,0,10,11,1257
0,0,22,16,1258
0,0,29,25,1259
0,0,41,30,1260
0,0,48,36,1261
0,0,60,44,1262
0,0,69,50,1263
0,0,80,59,1264
0,0,88,63,1265
0,0,2,2,1266
0,0,12,9,1267
0,0,21,16,1268
0,0,32,23,1269
0,0,40,33,1270
0,0,50,38,1271
0,0,59,43,1272
0,0,69,51,1273
0,0,79,56,1274
0,0,87,66,1275
0,0,2,4,1276
0,0,10,13,1277
0,0,20,19,1278
0,0,30,27,1279
0,0,39,31,1280
0,0,50,40,1281
0,0,59,45,1282
0,0,70,50,1283
0,0,79,56,1284
0,0,90,62,1285
0,0,5,3,1286
0,0,17,9,1287
0,0,25,17,1288
0,0,35,22,1289
0,0,44,31,1290
0,0,54,38,1291
0,0,62,46,1292
0,0,73,53,1293
0,0,80,60,1294
0,0,92,67,1295
0,0,4,5,1296
1,0,16,16,1297
1,0,23,21,1298
1,0,35,29,1299
1,0,42,36,1300
1,0,53,44,1301
1,0,59,49,1302
1,0,64,51,1303
1,0,66,55,1304
1,0,67,55,1305
0,0,0,0,1306
0,0,0,0,1307
0,0,0,0,1308
0,0,0,0,1309
0,0,0,0,1310
0,0,0,0,1311
0,0,0,0,1312
0,0,0,0,1313
0,0,0,0,1314
0,0,0,0,1315
0,0,0,0,1316
0,0,0,0,1317
0,0,0,0,1318
0,0,0,0,1319
0,0,0,0,1320
0,0,0,0,1321
0,0,0,0,1322
0,0,0,0,1323
0,0,0,0,1324
0,0,0,0,1325
0,0,0,0,1326
0,0,0,0,1327
0,0,0,0,1328
0,0,0,0,1329
0,0,0,0,1330
0,0,0,0,1331
0,0,0,0,1332
0,0,0,0,1333
0,0,0,0,1334
0,0,0,0,1335
0,0,0,0,1336
0,0,0,0,1337
0,0,0,0,1338
0,0,0,0,1339
0,0,0,0,1340
0,0,0,0,1341
0,0,0,0,1342
0,0,0,0,1343
0,0,0,0,1344
0,0,0,0,1345
0,0,0,0,1346
0,0,0,0,1347
0,0,0,0,1348
0,0,0,0,1349
0,0,0,0,1350
0,0,0,0,1351
0,0,0,0,1352
0,0,0,0,1353
0,0,0,0,1354
0,0,0,0,1355
0,0,0,0,1356
0,0,0,0,1357
0,0,0,0,1358
0,0,0,0,1359
0,0,0,0,1360
0,0,0,0,1361
